build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace,province,property_type_name,state_mapped
1899,2.0,1,140,Seraing,3,4100.0,130000.0,vbd37922,Residence,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbd37922,To be renovated,0,1,Liège,house,to_renovate
1930,3.0,1,108,Flémalle,2,4400.0,150000.0,vba95686,Residence,https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vba95686,Normal,0,1,Liège,house,ready_to_move_in
1982,4.0,1,38,Sougné-Remouchamps,1,4920.0,175000.0,vbc76489,Chalet,https://immovlan.be/en/detail/chalet/for-sale/4920/sougne-remouchamps/vbc76489,Normal,0,1,Liège,exceptional,ready_to_move_in
,2.0,1,58,Olne,1,4877.0,189000.0,vbd42955,Residence,https://immovlan.be/en/detail/residence/for-sale/4877/olne/vbd42955,,0,0,Liège,house,
1966,3.0,1,229,Bommershoven,3,3840.0,299500.0,rbu60168,Residence,https://immovlan.be/en/detail/residence/for-sale/3840/bommershoven/rbu60168,,0,1,Limburg,house,
2012,,0,87,Brussels,2,1000.0,380000.0,vbd49235,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49235,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,86.0,Sambreville,2,5060.0,295000.0,VBD43231,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43231,New,0,0,Namur,apartment,ready_to_move_in
1936,2.0,1,253,Berg,5,3700.0,375000.0,rbu42356,Residence,https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbu42356,,0,1,Limburg,house,
,,0,125.0,Namur,3,5000.0,568336.0,VBD40048,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/5000/namur/vbd40048,New,0,1,Namur,apartment,ready_to_move_in
,2.0,0,60,Sint-Jans-Molenbeek,1,1080.0,195000.0,vbd41328,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd41328,To renovate,0,0,Brussels Capital Region,apartment,to_renovate
1973,,0,65,Middelkerke,2,8430.0,255000.0,rbu47915,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbu47915,Normal,0,1,West Flanders,apartment,ready_to_move_in
,2.0,1,130.0,Sint-Lambrechts-Woluwe,3,1200.0,900000.0,VBD48036,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd48036,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,127.0,Zwijnaarde,3,9052.0,530328.0,RBU59620,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59620,New,0,1,East Flanders,apartment,ready_to_move_in
,,0,426,Halle,7,1500.0,590000.0,rbu03787,Residence,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu03787,Normal,0,0,Flemish Brabant,house,ready_to_move_in
,,0,,Geel,,2440.0,223050.0,24654-7989077,,https://immovlan.be/en/projectdetail/24654-7989077,,0,,Antwerp,,
,2.0,0,110.0,Weelde,2,2381.0,321194.0,RBS82643,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2381/weelde/rbs82643,New,0,1,Antwerp,apartment,ready_to_move_in
2021,2.0,0,86,Hoboken,2,2660.0,264500.0,rbu61415,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu61415,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,,,,,,25923-7216773,,https://immovlan.be/en/projectdetail/25923-7216773,,0,,,,
,4.0,0,85.0,Pont-à-Celles,2,6230.0,236800.0,VBD01923,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01923,New,0,1,Hainaut,apartment,ready_to_move_in
,,0,,Diepenbeek,,3590.0,475000.0,2853502-rmg01422468_om_272721,,https://immovlan.be/en/projectdetail/2853502-rmg01422468_om_272721,,0,,Limburg,,
,,0,,Awenne,,6870.0,495000.0,vbc99696,Mixed,https://immovlan.be/en/detail/mixed-building/for-sale/6870/awenne/vbc99696,,0,0,Luxembourg,exceptional,
1950,,1,132,Wilsele,3,3012.0,620000.0,rbu69269,Residence,https://immovlan.be/en/detail/residence/for-sale/3012/wilsele/rbu69269,Normal,0,0,Flemish Brabant,house,ready_to_move_in
2024,,0,90,Koersel,2,3582.0,330500.0,rbu64215,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu64215,,0,1,Limburg,apartment,
,4.0,1,,Cul-des-Sarts,4,5660.0,160000.0,vbd49162,Residence,https://immovlan.be/en/detail/residence/for-sale/5660/cul-des-sarts/vbd49162,Normal,0,0,Namur,house,ready_to_move_in
1977,2.0,0,40,Sint-Gillis,1,1060.0,245000.0,vbd45471,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd45471,Normal,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,,Rijkevorsel,,2310.0,290000.0,2980842-6192233,,https://immovlan.be/en/projectdetail/2980842-6192233,,0,,Antwerp,,
,,0,75,Aye,2,6900.0,,vbd32067,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/aye/vbd32067,Normal,0,1,Luxembourg,apartment,ready_to_move_in
2012,3.0,0,98,Bouillon,3,6830.0,185000.0,vbb58267,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6830/bouillon/vbb58267,,0,0,Luxembourg,apartment,
,,0,155,Wemmel,3,1780.0,420000.0,rbu60041,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1780/wemmel/rbu60041,Normal,0,1,Flemish Brabant,apartment,ready_to_move_in
1932,3.0,0,120,Bouge,3,5004.0,350000.0,vbd41259,Duplex,https://immovlan.be/en/detail/duplex/for-sale/5004/bouge/vbd41259,Excellent,0,1,Namur,apartment,ready_to_move_in
1930,4.0,1,138,Genk,2,3600.0,245000.0,rbu51024,Residence,https://immovlan.be/en/detail/residence/for-sale/3600/genk/rbu51024,To be renovated,0,0,Limburg,house,to_renovate
2011,3.0,1,260,Grez-Doiceau,5,1390.0,695000.0,vbd17448,Residence,https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd17448,Excellent,0,1,Walloon Brabant,house,ready_to_move_in
1962,4.0,1,,Ciney,5,5590.0,450000.0,vbd22339,Residence,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd22339,To be renovated,0,1,Namur,house,to_renovate
1975,4.0,1,155,Glabbeek,3,3380.0,359000.0,rbu47842,Bungalow,https://immovlan.be/en/detail/bungalow/for-sale/3380/glabbeek/rbu47842,,0,0,Flemish Brabant,house,
2024,3.0,1,226,Destelbergen,3,9070.0,768000.0,rbu61339,Residence,https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbu61339,New,0,1,East Flanders,house,ready_to_move_in
1965,,1,223,Heist-op-den-Berg,4,2220.0,455000.0,rbu62039,Residence,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62039,Normal,0,1,Antwerp,house,ready_to_move_in
,2.0,1,175.0,Romsée,3,4624.0,329000.0,VBB44839,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44839,New,0,0,Liège,house,ready_to_move_in
1958,,0,70,Duinbergen,1,8301.0,275000.0,rbu55733,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbu55733,Excellent,0,0,West Flanders,apartment,ready_to_move_in
2026,,1,277,Wingene,3,8750.0,486805.0,rbu59271,Residence,https://immovlan.be/en/detail/residence/for-sale/8750/wingene/rbu59271,New,0,0,West Flanders,house,ready_to_move_in
,,0,,,,,,rbu61441,,https://immovlan.be/en/detail/mixed-building/for-sale/9660/brakel/rbu61441,,0,,,,
2022,4.0,0,107,Beringen,2,3580.0,449000.0,rbu45308,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3580/beringen/rbu45308,New,0,1,Limburg,apartment,ready_to_move_in
,,0,97.0,Ans,2,4430.0,310100.0,VAZ50048,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4430/ans/vaz50048,New,0,1,Liège,apartment,ready_to_move_in
,,0,,Neufmaison,,7332.0,301950.0,26817-6665922,,https://immovlan.be/en/projectdetail/26817-6665922,,0,,Hainaut,,
1974,2.0,1,72,Louvain-la-Neuve,3,1348.0,330000.0,vbd18684,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd18684,Excellent,0,0,Walloon Brabant,apartment,ready_to_move_in
,,1,175,Agimont,5,5544.0,220000.0,vbd32971,Residence,https://immovlan.be/en/detail/residence/for-sale/5544/agimont/vbd32971,To be renovated,0,1,Namur,house,to_renovate
,2.0,1,116.0,Evere,2,1140.0,445000.0,VBD47565,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47565,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
1892,4.0,1,236,Peer,4,3990.0,495000.0,rbu59455,Residence,https://immovlan.be/en/detail/residence/for-sale/3990/peer/rbu59455,Normal,0,1,Limburg,house,ready_to_move_in
,3.0,0,111.0,Angleur,3,4031.0,380000.0,VBB83361,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4031/angleur/vbb83361,New,0,1,Liège,apartment,ready_to_move_in
,,1,168,Érezée,3,6997.0,325000.0,vbc79703,Residence,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbc79703,To be renovated,0,1,Luxembourg,house,to_renovate
,4.0,0,127.0,Jambes,3,5100.0,549000.0,VBC51215,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51215,New,0,1,Namur,apartment,ready_to_move_in
,,0,101.0,Liege,2,4020.0,270000.0,VBB42371,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb42371,,0,1,Liège,apartment,
2017,4.0,1,60,Yvoir,2,5530.0,89900.0,vbd29126,Residence,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd29126,To be renovated,1,1,Namur,house,to_renovate
,4.0,0,63.0,Jambes,1,5100.0,244000.0,VBC51236,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51236,New,0,1,Namur,apartment,ready_to_move_in
2022,2.0,1,113,Ukkel,2,1180.0,599000.0,vbd49679,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49679,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,3.0,1,189,Messancy,3,6780.0,299000.0,vbc92934,Residence,https://immovlan.be/en/detail/residence/for-sale/6780/messancy/vbc92934,To be renovated,0,1,Luxembourg,house,to_renovate
,2.0,0,64.0,Pont-à-Celles,1,6230.0,191000.0,VBD49450,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd49450,,0,1,Hainaut,apartment,
,4.0,0,86.0,Pont-à-Celles,2,6230.0,248300.0,VBD01938,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01938,New,0,1,Hainaut,apartment,ready_to_move_in
1995,4.0,1,293,Tremelo,4,3120.0,488000.0,rbu37383,Residence,https://immovlan.be/en/detail/residence/for-sale/3120/tremelo/rbu37383,Normal,0,1,Flemish Brabant,house,ready_to_move_in
2005,2.0,1,144,Roeselare,4,8800.0,289000.0,rbu43969,Residence,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu43969,Excellent,0,1,West Flanders,house,ready_to_move_in
,4.0,1,257,Andenne,3,5300.0,590000.0,vwd14979,Residence,https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vwd14979,Excellent,0,1,Namur,house,ready_to_move_in
1925,2.0,1,86,Chênée,2,4032.0,159000.0,vbd45691,Residence,https://immovlan.be/en/detail/residence/for-sale/4032/chenee/vbd45691,To be renovated,0,1,Liège,house,to_renovate
,2.0,1,75.0,Wommelgem,2,2160.0,289000.0,RBU35924,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbu35924,New,0,1,Antwerp,apartment,ready_to_move_in
,,0,91.0,Oudergem,2,1160.0,545000.0,VBD28505,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd28505,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,4.0,0,160.0,Antwerp,3,2000.0,1050000.0,RBT35319,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35319,Excellent,0,1,Antwerp,apartment,ready_to_move_in
,,0,83.0,Fléron,2,4620.0,256000.0,VBD45494,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/4620/fleron/vbd45494,New,0,1,Liège,apartment,ready_to_move_in
2007,4.0,1,300,Ham-sur-Heure,4,6120.0,550000.0,vbd48758,Residence,https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure/vbd48758,Excellent,0,1,Hainaut,house,ready_to_move_in
,4.0,0,120.0,Wellen,2,3830.0,,RBU66062,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/3830/wellen/rbu66062,New,0,1,Limburg,apartment,ready_to_move_in
,3.0,1,161.0,Olen,3,2250.0,341308.0,RBU32501,Residence,https://immovlan.be/en/detail/residence/for-sale/2250/olen/rbu32501,New,0,1,Antwerp,house,ready_to_move_in
1976,2.0,0,100,De Panne,2,8660.0,375000.0,rbu64408,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8660/de-panne/rbu64408,Excellent,0,1,West Flanders,apartment,ready_to_move_in
,,0,45,Namur,1,5000.0,125000.0,vbd46949,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd46949,,0,1,Namur,apartment,
,2.0,1,162.0,Herentals,3,2200.0,377000.0,RBU09170,Residence,https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbu09170,New,0,1,Antwerp,house,ready_to_move_in
2003,,0,104,Blankenberge,3,8370.0,290000.0,rbu59044,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbu59044,To be renovated,0,1,West Flanders,apartment,to_renovate
1935,2.0,1,135,Drogenbos,4,1620.0,449000.0,vbd51295,Residence,https://immovlan.be/en/detail/residence/for-sale/1620/drogenbos/vbd51295,Excellent,0,1,Flemish Brabant,house,ready_to_move_in
,4.0,0,85.0,Nijlen,1,2560.0,313000.0,RBS83638,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2560/nijlen/rbs83638,New,0,1,Antwerp,apartment,ready_to_move_in
1899,2.0,1,223,Namur,6,5000.0,299000.0,vbd44101,Residence,https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd44101,To be renovated,0,1,Namur,house,to_renovate
2025,3.0,1,161,Lombardsijde,3,8434.0,401425.0,rbu65548,Residence,https://immovlan.be/en/detail/residence/for-sale/8434/lombardsijde/rbu65548,New,0,1,West Flanders,house,ready_to_move_in
2024,,1,90,Leopoldsburg,2,3970.0,,rbu32191,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu32191,New,0,1,Limburg,apartment,ready_to_move_in
2025,3.0,1,163,Huizingen,3,1654.0,524000.0,rbu56244,Residence,https://immovlan.be/en/detail/residence/for-sale/1654/huizingen/rbu56244,,0,1,Flemish Brabant,house,
1974,3.0,0,100,Antwerp,3,2018.0,235000.0,rbu66944,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu66944,To be renovated,0,1,Antwerp,apartment,to_renovate
2001,2.0,1,78,Brugge,2,8000.0,250000.0,rbu60152,Residence,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu60152,,0,1,West Flanders,house,
,,0,80,Ciney,2,5590.0,230000.0,vbd41472,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbd41472,Normal,0,1,Namur,apartment,ready_to_move_in
,2.0,1,85,Liege,2,4000.0,195000.0,vwd15122,Residence,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vwd15122,Fully renovated,0,1,Liège,house,ready_to_move_in
2024,3.0,1,100,Zwijnaarde,2,9052.0,429210.0,rbu59634,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59634,New,0,1,East Flanders,apartment,ready_to_move_in
,2.0,0,106.0,Chimay,2,6460.0,275200.0,VBC69783,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6460/chimay/vbc69783,,0,1,Hainaut,apartment,
,2.0,0,,Koninksem,2,3700.0,331147.0,rbs87868,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3700/koninksem/rbs87868,New,0,1,Limburg,apartment,ready_to_move_in
,2.0,0,97.0,Puurs,2,2870.0,295000.0,RBU48485,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48485,,0,1,Antwerp,apartment,
,4.0,0,90.0,Namur,2,5000.0,410000.0,VBC91668,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbc91668,,0,1,Namur,apartment,
,,1,83.0,Fleurus,2,6220.0,213000.0,VBB07466,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6220/fleurus/vbb07466,New,0,1,Hainaut,apartment,ready_to_move_in
1932,4.0,1,232,Adegem,5,9991.0,195000.0,rbu60581,Residence,https://immovlan.be/en/detail/residence/for-sale/9991/adegem/rbu60581,To be renovated,0,1,East Flanders,house,to_renovate
2001,4.0,1,176,Durbuy,4,6940.0,599000.0,vbc99749,Residence,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbc99749,,1,1,Luxembourg,house,
,2.0,0,155.0,Leopoldsburg,2,3970.0,410000.0,RBU43028,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43028,New,0,1,Limburg,apartment,ready_to_move_in
,,0,87,Rochefort,2,5580.0,260000.0,vbd42661,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd42661,Excellent,0,1,Namur,apartment,ready_to_move_in
2025,,1,96,Antwerp,2,2018.0,570000.0,rbu64431,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu64431,Excellent,0,1,Antwerp,apartment,ready_to_move_in
2022,4.0,0,95,Froidchapelle,2,6440.0,199000.0,vbd48781,Residence,https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd48781,Excellent,0,1,Hainaut,house,ready_to_move_in
,2.0,0,82.0,Pont-à-Celles,2,6230.0,254900.0,VBD49454,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd49454,,0,1,Hainaut,apartment,
1979,3.0,0,,Bastogne,3,6600.0,260000.0,vbd11417,Residence,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbd11417,Normal,0,1,Luxembourg,house,ready_to_move_in
1964,2.0,0,167,Geel,2,2440.0,325000.0,rbu16246,Residence,https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbu16246,To be renovated,0,0,Antwerp,house,to_renovate
,,0,70.0,Liege,1,4000.0,251083.0,VBD19415,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd19415,New,0,1,Liège,apartment,ready_to_move_in
2019,4.0,1,346,Olen,5,2250.0,849000.0,rbu59412,Residence,https://immovlan.be/en/detail/residence/for-sale/2250/olen/rbu59412,Normal,0,1,Antwerp,house,ready_to_move_in
1925,2.0,0,80,Brussels,2,1000.0,335000.0,vbd47827,Duplex,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd47827,Excellent,0,0,Brussels Capital Region,apartment,ready_to_move_in
2025,,0,147,Houthalen-Helchteren,3,3530.0,325000.0,rbu49704,Apartment,https://immovlan.be/en/detail/apartment/for-sale/3530/houthalen-helchteren/rbu49704,,0,1,Limburg,apartment,
,,1,173.0,Dentergem,3,8720.0,379100.0,RBU40670,Residence,https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu40670,,0,0,West Flanders,house,
,3.0,1,200.0,Puurs,3,2870.0,495000.0,RBU58897,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu58897,New,0,1,Antwerp,house,ready_to_move_in
2015,,0,37,Brussels,,1000.0,155000.0,vbd49539,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd49539,Excellent,0,0,Brussels Capital Region,apartment,ready_to_move_in
1938,4.0,1,950,Hoeilaart,13,1560.0,1950000.0,vbd42479,Residence,https://immovlan.be/en/detail/residence/for-sale/1560/hoeilaart/vbd42479,Normal,1,1,Flemish Brabant,house,ready_to_move_in
2024,3.0,1,122,Huy,3,4500.0,360000.0,vbc96984,Residence,https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbc96984,New,0,1,Liège,house,ready_to_move_in
1908,2.0,0,28,Sint-Gillis,1,1060.0,159000.0,vbd45966,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd45966,Fully renovated,0,1,Brussels Capital Region,apartment,ready_to_move_in
,,0,,,,,,rbt97559,,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbt97559,,0,,,,
,4.0,1,114,Nivelles,2,1400.0,290000.0,vbd52792,Residence,https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd52792,To be renovated,0,,Walloon Brabant,house,to_renovate
1974,4.0,1,350,Ophain-Bois-Seigneur-Isaac,6,1421.0,1180000.0,vbd17139,Villa,https://immovlan.be/en/detail/villa/for-sale/1421/ophain-bois-seigneur-isaac/vbd17139,To renovate,1,1,Walloon Brabant,exceptional,to_renovate
,,0,,Jambes,,5100.0,189000.0,1305341-7208925,,https://immovlan.be/en/projectdetail/1305341-7208925,,0,,Namur,,
1918,2.0,0,146,Ninove,2,9400.0,265000.0,rbu65893,Residence,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu65893,To be renovated,0,1,East Flanders,house,to_renovate
,,0,109.0,Oudergem,2,1160.0,705000.0,VBD29866,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd29866,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
,2.0,1,156,Leopoldsburg,3,3970.0,249000.0,rbu50858,Residence,https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu50858,,0,1,Limburg,house,
,4.0,1,290,Meix-le-Tige,2,6747.0,400000.0,vbc65072,Residence,https://immovlan.be/en/detail/residence/for-sale/6747/meix-le-tige/vbc65072,,0,1,Luxembourg,house,
,4.0,1,93.0,Evere,2,1140.0,387000.0,VBD43689,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd43689,New,0,1,Brussels Capital Region,apartment,ready_to_move_in
1850,2.0,1,140,Cerfontaine,3,5630.0,90000.0,vbd31847,Residence,https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbd31847,To be renovated,0,1,Namur,house,to_renovate
,,0,,Dave,2,5100.0,265000.0,VAX62708,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vax62708,New,0,1,Namur,apartment,ready_to_move_in
,3.0,1,188.0,Minderhout,4,2322.0,549000.0,RBU62753,Residence,https://immovlan.be/en/detail/residence/for-sale/2322/minderhout/rbu62753,New,0,1,Antwerp,house,ready_to_move_in
,4.0,1,195,Mol,3,2400.0,245000.0,rbu59674,Residence,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbu59674,Normal,0,1,Antwerp,house,ready_to_move_in
,2.0,0,97.0,Nandrin,2,4550.0,385000.0,VBC35901,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4550/nandrin/vbc35901,,0,1,Liège,apartment,
1953,2.0,1,165,Izegem,3,8870.0,155000.0,rbu65814,Residence,https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbu65814,Normal,0,1,West Flanders,house,ready_to_move_in
1968,,1,73,Vilvoorde,2,1800.0,189000.0,rbu48405,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1800/vilvoorde/rbu48405,,0,1,Flemish Brabant,apartment,
